credit_score,income_level,debt_ratio,employment_years,payment_history,credit_utilization,account_age,loan_amount,credit_score_alt,income_score,inquiry_count,address_changes,financial_health,random_noise_1,random_noise_2,transaction_volume,spending_pattern,risk_interaction,target
-1.042245957,0.099887056,0.173171509,-2.341534515,-1.633211566,1.724111963,-1.125553891,1.077654611,-0.111319989,0.815730926,1.575981594,2.50048018,,-0.153905227,0.82468614,2.706837437,0.577437818,-1.919568659,0
3.102389126,,0.259269671,2.551733192,0.723458299,-0.750857839,-0.670940375,-0.859980022,-1.009884989,0.481162677,1.658288899,1.148111772,1.047838212,-0.320385059,-0.522947676,0.41935406,1.810518361,-0.600681248,0
-0.717956022,,-2.481447901,-3.932924112,0.561551024,-0.975144642,0.636666008,,-0.478009972,1.284744458,,1.540302037,0.112237446,-1.779398931,-1.009739417,0.762929728,2.142641849,7.912955469,1
0.803431465,-0.726013791,-1.292706006,-1.053619355,-0.136635882,0.462587992,2.251728238,-0.079446493,-0.053964217,0.868531167,1.108095333,0.27088793,0.478990847,-0.939967829,-0.573407821,1.126309804,-2.074823324,2.065858843,1
0.612876241,-0.686307316,1.186611653,5.080018655,1.799617432,0.714232761,-1.06821661,-3.109455842,2.1893499,2.376700549,-1.714507369,2.418826461,0.155483823,0.476651041,-0.053527839,0.768960157,-1.570256148,-1.045174092,0
-1.524835293,1.486110904,-1.527226319,0.279671608,1.540980442,4.464116175,1.691339592,0.097020335,1.922285296,0.321067158,2.450147298,0.617573033,-0.228153818,1.715907631,1.610616157,1.571731912,1.150207746,0.929115254,0
-0.667031155,1.55557658,-1.850559677,3.814106113,2.931450745,-0.467559436,0.407908825,-3.073361866,4.532682154,2.800096168,-1.71951809,-1.669958238,-0.106643878,-0.097525384,-2.320905295,2.937422653,1.891301561,-10.03744952,0
2.235473624,-2.166381785,0.364060151,-1.617511154,,-0.230470173,-0.17798629,0.573429071,-2.293219358,1.135240142,0.453953198,2.406065946,0.210505233,,0.027696791,3.729368375,-0.667798213,-1.252336442,1
1.790574085,0.061867256,-1.401000911,2.559790859,3.436724845,-2.345771448,0.693979484,-2.053554098,2.132759089,3.569238131,,1.136225891,1.638708859,0.952478157,0.749884314,1.69232491,3.082761249,-4.016714681,0
2.671647042,-2.288809234,-0.206099074,,-0.531128825,1.659113071,2.610627732,1.494644761,-0.378849692,0.701793002,-0.09620752,-0.917479238,0.466904221,-0.810893936,0.23213829,2.471506116,-1.500145742,-0.436688281,1
1.747386427,-1.888925816,1.953575557,2.845755995,3.173126748,-1.570665517,1.796705066,-1.871077773,0.049965828,2.828735769,0.493143615,-0.983087341,0.789724005,0.366814043,1.571838203,1.32183061,2.748922875,,0
-0.461765441,-2.180843035,0.538804562,,-2.230468597,0.81071959,1.842877919,-1.855670315,-0.505888184,2.524063825,0.632035823,0.653835981,-1.222314838,-0.740490106,-0.089214396,0.83069461,2.810476318,-2.053852696,1
-0.831899999,0.76737286,-0.191802052,,1.009395963,3.242652643,0.178287576,1.144108507,1.072306221,0.946062495,0.632881131,0.713732631,-0.191504475,0.864824438,-0.221461731,1.320486822,-1.376980554,-0.555125798,0
0.718497391,0.457256161,-0.528471592,0.353767578,1.728266587,-2.608226427,-0.229562879,-0.589367398,-0.433872627,0.619786995,2.420566904,0.235126078,0.935110447,0.151403048,0.710795456,1.401555991,1.128389273,0.212801191,0
-0.673379973,,-2.172629332,-4.004139346,0.370086297,0.894494717,1.514049431,0.353069825,-2.185948314,,0.830301452,0.680355612,0.283681076,0.298451814,0.119176578,2.164281133,-2.088054735,5.546800288,1
0.757054859,-0.18163554,0.443318698,1.854987341,-0.957775187,-0.372733986,-3.055521595,-1.207036923,-1.203700634,-0.917433188,-0.366234953,2.939923274,0.348334931,-0.782598597,-0.468490486,0.612658701,-3.049990952,-0.260624776,0
0.752345586,-0.333193926,0.001559196,-3.776824098,0.431470361,1.261628494,0.787205322,3.964884154,,2.360127891,1.446130752,1.808777674,0.201656865,0.70703236,0.619372848,0.942380544,-1.806872707,-3.976063024,1
1.588703249,-1.226014537,-2.211399698,-1.207337256,-1.502314483,-0.161396451,1.695372788,-1.319712241,-1.899596129,0.114864243,1.784205733,0.223144064,0.44604,2.084712921,-0.783033952,0.932655207,-1.739798659,4.886080111,0
2.452454814,-2.262417265,0.226626553,-1.406913715,-1.347547291,-2.611436725,2.500832116,1.676528698,-0.290205008,0.005723562,-1.691411723,1.814359045,0.667893241,-1.007911695,-0.733412582,,-0.806589473,-1.079765558,1
-2.996863413,,-3.104646879,-9.738445974,-1.919686711,-0.259041752,0.233008953,0.665161689,-4.014345236,2.374657091,1.046100105,-1.738543026,-0.888295908,-0.339759008,-0.633592826,1.311903935,2.102311204,6.698114891,1
1.234872926,0.213574616,-1.266272608,3.144796449,4.261925173,-2.03843054,1.703555902,-2.818561138,2.137081929,3.446608813,1.051759113,0.59626869,0.827622559,0.231607474,1.623682992,2.063008814,1.073829661,-6.093797187,0
0.662682001,1.065723579,-1.591843593,-0.920343539,2.661192295,3.456133613,1.489494744,2.861278155,2.085655195,1.525893349,-0.446345255,3.13675143,1.009564522,0.786406212,-3.865219627,2.04518154,-2.94254375,2.365795832,0
-1.866149617,-0.573111917,0.586244435,-1.989152428,-1.489921357,0.74013201,2.32988525,-0.357482321,-0.367574872,-0.133002869,2.06356022,-0.512482612,-0.857426617,-0.559546285,0.474718602,0.713383736,1.185640443,-2.286723845,0
2.041835684,-0.961468267,-1.172963364,0.701368607,0.505153821,1.486505636,2.758110767,0.624145822,-0.21996312,,-0.225083381,-1.645741072,0.954906987,-2.83303029,0.041126177,1.447823223,1.393228862,0.835380187,0
1.778259383,-1.344053395,0.559852399,2.85412678,-0.195706087,0.852372732,-0.245645203,-0.233199763,2.253078684,1.191133918,0.18836468,-1.293759999,0.622830128,,-2.017044551,2.863302263,1.216467409,-0.284549373,0
0.968536777,,0.267723977,-1.668715939,2.344653468,-3.629938239,4.030319606,-1.318513816,-3.088997112,1.313403482,-0.109607736,-1.841339467,-0.435053013,0.76050612,0.371672135,1.383171831,2.139199182,-0.00597561,1
2.977808881,,-0.90029037,0.43409763,0.047368428,1.974186166,-0.07723511,1.193685664,-0.06353674,1.08149257,0.023368571,-1.532571435,0.488912406,-1.74294753,0.57090239,3.425058021,-2.169511625,-0.290566333,0
3.783233596,-3.302651348,-0.097999058,-1.802081964,-1.464679378,-0.83290459,2.026716234,1.033066435,-2.382169473,1.190026834,-1.64441263,-0.786914577,1.065392337,-0.607568792,0.707567078,0.600639608,-2.373295175,-0.835328878,0
-1.058327645,2.312658473,-2.282060385,1.151929283,2.191048596,-2.596918486,-0.231914953,-2.488280997,0.489168024,-0.137127232,-2.160076324,-2.650020635,0.261619533,,-3.182193676,0.27006805,1.645425046,-1.089017587,0
,2.51395154,-1.382255387,,2.111436196,0.330135609,-1.689458428,0.283832467,-0.200999273,,,0.148113001,-0.265121969,1.447796418,1.639667294,2.972482021,-1.794717173,2.134025108,1
1.042574338,-0.275593719,-0.895481422,-0.121666478,2.285746424,-1.082325532,2.141586516,0.278724226,2.451704804,3.459469836,-1.270442022,1.504098913,0.588366176,0.938640023,-0.885284046,2.528827012,,1.456409314,0
0.134964415,0.107923406,-0.06599935,-1.287003912,2.213106796,-2.022349572,1.288643089,-0.178130706,,1.645467933,-1.337088524,-1.513961124,0.106026893,-0.176112434,0.823881296,5.050336105,-1.584657897,-0.670811487,1
5.347343146,-2.304570604,0.488716159,5.312063536,4.760715666,0.016596526,-0.00416556,-0.65033902,3.045594866,5.928168625,-3.23008517,2.614711063,2.624911721,0.082987419,0.889288537,1.777861254,-2.103437966,-4.790252024,0
-1.17451402,-0.691942547,1.962724283,0.625210973,-0.450082563,4.677992275,1.401673479,1.672770282,2.556645997,0.353110145,-0.958442622,0.799425759,-0.95565217,-0.130925805,-1.052036503,3.306145946,-2.106902184,2.414312305,0
0.563048474,1.253025381,-2.580982045,-1.080532286,2.186796823,1.373843421,-0.343962298,-0.394791822,-0.953528555,1.783495851,-1.83463469,1.975045054,0.614962252,1.128239783,,2.549851288,-2.371355242,5.242569065,1
0.060163184,-0.8235122,-0.614486501,2.269036809,0.801910503,-0.685533518,3.511980939,-3.311122773,-0.191629072,-0.487754373,2.61302274,-1.064102197,0.003742902,-0.875842406,-0.462591889,2.648831927,-0.996704789,-2.920669683,1
0.5939163,-1.434655191,0.424411325,-4.017452195,-2.525545942,-0.006913446,-0.218325438,2.273396671,-0.758111911,1.733215859,1.514725634,1.418145409,-0.282651619,-0.805799655,-2.485652615,1.440226149,1.952858916,-6.488841326,0
-1.101621846,2.629761535,-3.168814231,-2.487587432,1.335103181,0.499693218,-1.429097773,-0.215003518,-0.79512913,1.016255223,-1.032225518,-2.085481021,0.548892511,1.010274587,1.401290311,0.974459272,2.388597718,11.50851055,0
3.527412332,0.454868087,-2.810380006,2.556570167,4.129664325,-0.787972452,0.060114271,0.256355726,3.907134057,4.413935406,3.378653708,1.482445502,2.155171422,-0.044361456,-0.930053956,3.278348518,-2.597943403,-4.971245888,0
1.840444742,-0.772087849,,-0.526900626,-0.595854027,-1.770751732,,0.850393022,,-0.218021902,1.62264823,,0.60048364,1.378467355,-1.025392155,1.285559688,-2.815530488,2.204482012,1
4.386766793,-3.439584795,0.815647615,1.727924971,-0.464444038,1.308378266,2.496559265,1.304785139,-0.927646659,-0.512318626,-0.487247075,0.875852196,1.281476627,-0.671512207,-0.483679042,1.357769699,-0.953628646,0.779643083,0
0.326707307,0.091115697,-0.000227411,1.698301961,-0.80050545,0.734624997,-1.844782667,-0.555932301,0.337768207,-0.72770218,-3.749108572,-2.23607029,0.236319256,-0.05477836,0.32668407,1.123900243,-1.556289033,-1.025186512,0
1.217741859,-2.434441889,0.316764858,-2.956630746,,-1.067089647,0.716127617,-0.068517216,-2.265988001,1.54227673,3.436413859,-1.731125716,,-0.922412985,-0.068724493,1.428250156,-3.299134274,-3.966213209,1
-2.15877255,2.627671923,-1.051254907,0.3475804,,-2.290512166,-2.171249755,-1.39457502,0.015067591,-1.626833469,-2.0843587,0.955010793,-0.324788487,0.007362681,0.65768031,1.183206436,-1.389486159,,0
-0.165334614,2.144094965,-5.041596911,-3.609225644,1.737305462,0.133735611,2.534843268,0.245575072,-0.263565317,1.031740159,-2.46809812,-1.827026408,0.207529282,-1.478546937,-1.60738724,0.197163087,1.55779937,27.51109958,0
1.518628097,-0.52768613,-0.998912095,-1.412338717,0.601432336,2.530458499,1.683041389,2.468108002,0.764131754,1.168947668,1.533855648,0.713771326,0.570270241,-0.487633421,,2.764727357,1.382280829,0.397222254,0
,0.21102771,0.079296772,-3.597305232,-0.01102724,1.415610075,-1.402584987,3.694781669,0.042227799,2.029492702,3.65962861,-2.580848052,0.59471088,-1.436253865,-0.139196487,1.119767027,-0.721511283,-3.355612835,0
-0.028336271,-0.792398521,-1.095268515,-4.152067265,-2.003092401,-1.51970929,2.226694838,0.73540065,-1.815404629,-0.068842289,2.076409228,1.406713583,-0.423173995,0.693923233,2.277464751,1.496100496,-1.826624286,-0.195960776,0
2.408100331,,-0.503134899,0.827718504,0.342177104,1.532929199,3.036815175,1.057198842,0.050068685,-0.679201503,0.84586368,-2.338541967,0.741935858,0.71658934,-0.136575046,0.430268335,3.066568449,-0.881671383,0
0.141092124,2.076222341,-2.808806338,0.062364356,0.050825958,-1.800468735,-1.977917046,-0.53045392,-0.298894008,-1.586630133,0.892131512,0.874139888,1.211057163,-1.73026273,1.302266716,0.030351729,2.601637107,4.138239975,0
-0.06454307,-0.242777724,-0.445538053,-0.994588553,-0.355326936,2.164843166,0.824849307,0.640096291,0.244352436,0.646752323,1.280123338,1.006135681,-0.3494289,1.333885746,0.046266203,0.668761786,2.016401383,0.988225501,0
2.289891132,-2.813580069,-0.374765671,-0.166021183,-1.873165526,0.319197333,2.465952201,-1.111766975,-1.744879702,0.299583227,1.138392885,-1.374189273,-0.214338314,2.497415126,-0.580390365,1.866455983,2.000254889,0.682991005,0
-1.15475294,1.155154605,-0.958612709,,-0.724236728,-1.821926091,0.191118624,2.615385421,-0.267751082,0.210983311,0.571787136,1.167647821,-0.278979258,0.046006387,-0.296069309,,-1.29115293,-1.534824594,1
-2.675379562,2.027003265,-2.752479393,,-0.315512325,2.843094091,0.574534324,2.057041338,-1.000530998,2.506450623,0.306301656,0.588796074,-0.939678616,-0.64111426,-0.202103654,3.124505046,-3.084132213,8.44581092,1
,,0.832563489,0.788001249,-1.875697649,-3.371221756,0.406526015,,-0.678377309,-0.141507253,0.056110308,-0.849915341,-0.535175098,2.824330591,0.724374887,0.843527079,3.120473971,-0.041890528,1
2.148297017,-0.241808545,-1.938071423,2.106118416,2.250725567,-1.17155444,0.757575072,-1.858716819,1.182754708,2.504431417,-1.130946883,-1.935398431,1.139641255,-1.318968498,1.649533521,0.578729825,-2.702497363,-3.795383202,0
-1.082973298,3.114417437,-4.64666271,-5.680102998,0.334638871,0.486565384,-0.151559811,2.665641484,0.21800798,0.79254272,-0.271012615,-3.412726245,0.74343469,0.020106467,0.431617017,0.779510216,1.023286329,27.05460391,1
1.728449632,-1.164088867,,-2.034281181,1.526041169,-2.968516533,3.702616998,1.475209354,-1.978636072,-0.285809087,-2.389435221,0.749370085,0.568647664,0.179622273,1.424493214,0.458416932,2.812574604,-0.791457713,1
3.085610617,,2.779712063,3.796036437,0.833871518,-2.512760226,2.69250307,-1.78096601,,0.063123354,0.00249056,-2.696644988,0.501976182,1.34514762,-1.157747685,2.284527055,2.509492779,9.900581051,1
,-1.83544154,0.698406489,-1.084626227,-2.297965101,0.026767588,0.76694493,-1.379411728,-0.263693156,1.869328917,-1.332886661,0.291619559,-0.341549739,0.359738975,-0.497556611,2.847711123,-1.618860749,-0.44384512,1
-0.428832255,1.129728379,-1.345780919,-3.945868453,-0.781607615,-0.423057099,-2.935618088,1.206068305,-1.3063394,1.875848603,-1.655383976,-0.594206789,0.09172834,-0.498633896,-0.869163041,1.569911815,1.413286903,1.812802729,1
1.768301511,0.300002193,-0.894059363,0.78784369,0.060395499,-0.195021279,-2.365056091,0.837295078,0.158565866,-0.00535308,0.269841227,1.102456996,1.264486374,-0.95118437,0.377333509,0.54212204,,-0.922070728,0
-2.118942527,1.725517743,-0.973175611,0.420627034,0.121750668,-2.054664521,-0.337027325,-2.466831667,-0.689719442,-1.70703368,2.08800343,-0.663681899,-0.733922428,-0.34182182,-0.430750062,0.75689086,-2.906433878,-0.282365821,0
-0.652775214,-1.151597,1.455796375,-1.022652556,-3.205559236,0.402608856,-1.943444378,-0.474907208,-1.239741682,0.031208474,1.377474909,-0.713006015,-1.106211845,-1.006927361,,1.196580644,-2.179743921,-0.095938971,0
1.1552811,-1.667021005,-0.316234835,-1.200392533,-1.26489973,-0.135888598,1.563622596,-0.440134868,-1.404689588,0.628153071,-2.355750905,1.197367268,-0.149112038,0.04782532,-1.117202054,3.575719538,1.786762157,-0.390415824,0
-1.082166092,0.064301328,0.621568766,-1.930976932,-0.819733118,,-0.624559048,1.069836016,,0.933002966,-1.484442205,0.483104452,-0.767206696,-0.56419618,0.051637168,0.673304664,1.479365076,-2.063228852,0
-1.064178134,2.504270744,-2.900950216,-4.717202041,2.206228691,0.142019169,-0.163830919,1.275102512,-1.678043056,,1.561156782,0.689080723,0.471044157,-1.494037793,0.824229493,2.122756935,-1.062468596,10.82525518,1
1.828807198,-1.548141966,0.226803724,2.031417423,-0.187550019,-0.977072829,0.380610964,-1.87218557,-1.316391219,-0.212854956,-1.47373109,0.724681662,1.182750268,1.255145788,-2.47836333,1.107920617,-0.83567893,-0.908520116,0
0.01696256,-1.38068877,1.094457437,2.703788648,1.52798664,2.351130394,3.268164772,-2.273828836,,0.264931148,-0.186949725,-2.644029822,-0.756911003,-0.497672523,2.545957569,1.005040785,2.384153228,1.341877247,0
2.677941912,-1.213252692,0.047495232,2.398902134,0.464895335,1.993114463,-0.961518231,,,0.550968376,0.975078149,1.482219624,0.996476479,,-0.339782262,1.338907666,1.996962771,-2.00278838,1
-0.433264542,0.163672578,-0.493322916,,-1.147769583,-0.208088539,-0.860684442,-1.369284232,0.820623704,-0.114755701,-1.452516682,0.982443829,-0.213426598,-0.168259134,-2.430047896,0.262207364,2.926933619,-1.148707255,1
3.651445987,-2.515648332,0.172735492,3.528000731,0.732736961,1.746379588,0.094391179,-1.976881038,-1.298146077,1.314307631,0.308063259,-1.710029631,1.303347914,0.068371566,0.189712678,2.406303144,2.656470172,-2.96657036,1
-2.0256755,1.755059165,,-3.765188341,1.380492463,-2.006151757,-0.542156783,1.661516574,,1.239815492,-1.851038242,-0.319344853,-0.43431639,,0.040132162,0.898034304,-3.087923621,,1
-1.438411162,0.56091468,-0.606815786,-3.226812061,-0.989528582,0.492130293,0.650142652,1.65949858,1.448445011,1.414720903,-0.752051466,0.049246882,-0.253452087,,,2.099416889,2.668982212,-1.386830404,1
-1.942183021,3.196342671,-4.770221231,-6.360453188,,1.243881131,2.318561897,0.802974682,-3.369519912,-0.147689912,,-0.122094212,-0.614690365,-1.047157569,1.189429336,0.564306799,-1.749552006,29.11213813,1
-3.41610817,,-4.495074474,,0.628909986,-0.53033811,0.661097055,-0.374794066,-2.424127175,0.735339817,-2.2394906,0.72094794,-1.33284499,1.711028809,0.896933966,3.709765902,1.902212026,26.73948026,1
1.007848467,0.467173152,,-1.394972537,-1.028981433,-3.036826329,-1.642250539,2.575413928,1.248046152,,0.810712107,2.696460207,0.642814889,0.523960512,0.357451429,,1.05384193,0.749384625,1
-0.540412473,-0.019623432,-1.685590604,-1.606165444,0.23078383,0.183621833,1.996173904,-2.04138854,-1.889228045,0.782367286,0.120543302,2.06718011,-0.0029068,-0.39989999,0.540186761,2.90438455,-2.421686698,4.10727931,1
0.108345799,1.292145941,-1.763101978,,2.654430588,0.694664573,-0.014778079,-1.000051247,-0.284241101,1.280026901,0.978734932,-2.241994548,0.112171446,-0.74516777,,2.458972,-2.290856572,0.606941821,1
1.496746408,,0.218013593,-2.426632049,-1.370929806,-0.15820147,0.229705836,2.182416901,-1.464585243,,0.335871201,0.999725983,-0.50575369,-0.104967708,2.130589019,3.855709405,1.102683011,-1.196681341,1
2.080592824,-2.000187916,,-1.598165966,-0.031192817,,4.945087928,0.321538125,-0.457005897,1.039323284,2.046210645,2.272079975,0.61963435,0.612790742,-1.775035222,1.20144363,-1.347740667,2.435179843,1
-1.334312964,-0.770940344,,-0.489748861,-2.076740763,-2.424577102,-1.400650349,,,0.598505386,0.337836754,0.816255337,-1.035866749,-0.025494129,0.167582009,2.106803577,-2.694960939,1.191065388,1
0.883710959,-0.592593924,0.002569451,0.945711708,-1.421792831,1.00165031,-1.307092173,0.768349046,2.435389614,1.093080178,-0.644108312,1.843764765,-0.033873516,-0.217158807,0.078029557,0.947840879,1.813538246,-0.626726156,0
2.01829358,0.346246782,-4.954132465,-4.85755971,-2.019708525,-0.51781284,2.115511225,3.105790403,0.71746656,0.216685348,0.333446255,3.742086802,1.053812981,0.058370291,0.975936487,0.784955178,-3.181209912,,1
,1.081479923,-3.026332323,-3.326493586,0.557861676,-0.076592352,0.83063065,1.538999255,-0.812371406,0.524557016,0.814947044,1.722677183,0.535334969,-0.603858931,-1.012624653,1.116605241,1.933271412,10.95437278,0
-4.707730793,0.446506634,,-9.287147888,-3.892464498,1.538103668,0.609076355,1.1691438,0.168050393,4.683646707,0.223290105,,-2.612875227,-0.343205927,-2.092407123,0.749554964,-0.73317592,,1
1.643059677,1.10676532,-1.776478467,3.543934305,3.508607566,-1.023760173,-1.387447915,-2.154892065,1.137133179,1.786021328,0.060887537,1.761159253,1.240647351,-2.085792439,0.188187619,4.301986799,1.65214351,-8.195640132,0
-1.233080888,2.295570474,-2.419817402,-4.725574999,1.106418498,-0.623236379,-0.354123827,2.038354912,-0.133506968,1.628750553,-0.902987532,0.3807981,0.326598832,0.973726231,0.337476591,,-1.988359492,,1
0.505932996,-0.584535743,-0.327157507,-0.817519593,-0.522757228,1.423068303,1.077928409,0.912362381,0.159067535,0.225783727,-0.994351376,-0.076974522,-0.786642498,0.29879778,1.787519291,1.496868907,-1.637422478,-0.351520304,0
2.118027277,-0.515688862,-1.375650425,,-1.228812923,-0.259889657,-0.377360929,2.104471006,0.03976848,-0.038059447,-2.103907908,-0.752545624,0.807485262,-0.773455844,-1.524434456,1.607112425,0.662422023,1.795184503,0
3.059986696,-2.928966157,1.34471435,1.781450959,-0.988551785,-0.855491734,1.556718696,0.168586521,-0.744412642,-0.620391371,2.774365115,2.934144046,0.326589366,1.898734981,1.38563252,1.535154774,1.871846178,1.889281407,1
0.433922409,-0.263114805,-1.53626718,-1.420490623,0.965202946,2.332071151,3.236800699,0.961123275,1.048505334,1.517076777,-1.865794853,-1.593171599,0.07820532,0.08701648,2.840897237,1.720261668,-2.558033554,2.701296265,0
0.178930996,-0.630529624,-0.693636971,-1.465577822,-1.53079766,1.531089597,0.616578811,0.458323338,-0.049084069,0.518607874,-1.039357797,2.638261904,-0.30626758,-1.036143572,-0.453317865,0.3757462,-3.295058058,0.507691778,0
-0.42847084,2.279840042,-3.130794149,-1.386307437,-1.128253735,-1.365755717,-2.57982153,-0.45024296,-1.633473724,-2.275873721,-1.077610898,0.779755423,0.894206647,0.856737421,-1.549130663,1.401381529,2.255069923,8.189536989,0
0.909476797,0.847082255,-2.263718051,0.098680821,-1.512988287,0.340968786,-2.03264186,0.924205684,2.011027042,-0.071289969,1.342386565,-2.638751115,0.326717949,0.398048217,-0.48836924,0.761161406,0.6729803,2.470704627,0
2.529244302,-1.281080931,1.247793973,2.463287229,1.800395764,-1.357174601,-0.967450902,-0.523606655,-0.672147051,1.252999048,-0.442424517,0.541768727,1.018761652,0.394579985,0.016805961,3.353525184,2.607210376,3.16311907,0
,0.630563685,-0.509314346,0.15769488,-0.972525178,-0.562283307,-0.4619059,-1.361234742,-0.091665709,-0.903974996,,-3.900047714,-0.29711075,-0.425755605,0.67654545,,,-0.210433746,1
0.212895767,2.053837082,,,2.083026346,-2.007786586,-1.507567519,,1.525571756,0.882067677,-1.010235936,1.00591443,1.506266524,0.450495724,-0.709673676,3.977715991,3.247345832,0.758537787,1
3.253017795,-3.268720587,1.75747553,4.456652084,,0.185088818,0.923327579,-2.620363766,-1.086680638,0.833922318,0.568491243,1.713416669,0.499792651,-0.26175829,1.866238241,0.504757839,-2.596517145,3.698123546,1
0.860036244,-1.547512211,1.723328714,0.590614884,-1.774665211,-0.385197726,-1.082669608,0.08731877,-0.835457293,-0.459100096,-1.25302058,-1.18624072,,0.555941452,-1.337438778,0.756571219,-2.941625305,2.11869859,0
,1.411203548,-4.246642893,-4.339788399,-2.985280654,1.415789513,-1.672903963,1.237011573,1.347068351,1.787669888,3.367723692,0.342385853,-0.231108651,-1.904944454,-2.087046183,0.806027614,1.336411143,22.13087273,0
1.875185291,-1.701257738,1.352764352,1.728574216,0.516800813,0.405260518,-0.166619875,0.225967425,1.264384535,2.251895331,-1.781397629,3.397483381,-0.272978782,-0.433873463,1.328052509,0.070087718,,1.997677275,0
0.01033763,0.21636506,-0.792560566,-2.135002643,-1.452062026,0.414278934,-2.287801153,0.16461422,-1.666470389,0.655991847,0.464731065,-1.030344068,0.346180914,1.722155098,-2.729545237,0.662227117,-0.615585639,1.554783946,0
0.582231543,-1.594313885,0.395856431,-0.973123859,-1.174165133,0.994552578,2.581267774,0.592706676,-0.587676669,-0.356160061,0.950665321,-2.026033657,-0.290054716,-0.767067455,-0.244955723,1.77575559,-1.568039279,-0.418569708,0
-0.456504849,0.793531213,-1.207766834,1.073695191,0.664047712,2.758116232,1.119703814,-0.120327395,1.351554764,-0.628821658,0.620698646,2.546994124,0.397063383,-0.603838297,3.741217355,0.637434484,-2.343993127,-1.223280962,0
0.041317534,0.507825857,-0.471095354,1.191520174,2.067729137,,0.162853925,-2.125497151,-0.541920891,0.828308405,-0.277931488,,-0.184100003,-0.447961338,-0.014452264,1.279869613,-0.941327262,-1.170616149,0
1.990391822,-0.722569502,-0.691066636,-4.022580434,-0.391849655,-0.322432433,,3.050953974,-1.485141354,2.074778143,-0.19473105,-0.113347791,1.061177934,-1.214806136,-1.344921181,2.809979992,-2.026454401,-2.092588206,0
1.244974628,-0.472892129,-0.68682767,-0.599422195,-0.32823107,1.901628173,-0.021553924,1.103333841,-0.433065983,0.223578826,0.065717208,1.700633464,1.118473277,,-0.068876957,1.827712135,3.13587559,1.226148616,0
-0.078354915,1.029045029,-1.898505576,-2.635458255,0.651722119,1.4546158,1.03113859,1.967368586,0.070645135,0.317100944,-0.220503002,2.294656648,0.490516745,-0.230586399,-0.060960946,1.002677926,-2.034259503,4.087526334,0
0.866831143,0.159341436,-0.530455924,-1.262180907,0.758324166,2.598663346,,3.340778713,1.538923107,0.523250678,1.445818675,-1.456471619,0.666809712,0.135859424,0.192779928,0.951845408,-4.357523375,-0.001677944,0
-0.573214224,0.650102437,-0.524856876,1.64683626,0.955285161,0.048221315,0.168873814,-0.966315657,2.82474086,1.430610363,3.315784502,-0.993550504,-0.081320735,-0.052505069,0.794715579,1.14713286,-0.71621199,-1.821067143,0
0.961885396,-1.391004574,-0.27399812,0.612846158,-1.075663285,2.335721023,2.321897737,0.143957637,0.384528416,-0.623781681,-0.836237678,2.095574124,-0.450535029,-0.144878562,-1.246933402,0.517023639,1.069597714,-0.250899318,0
1.86344375,0.205207006,-1.672207071,0.54417538,-1.130433148,1.431765434,-2.597413035,1.485415149,,0.981713654,-2.054704469,2.913025702,1.606820933,0.043040871,2.025057666,1.630327146,-1.736141551,0.263771426,0
3.537962651,-0.328489512,-1.202722502,0.479718693,2.647919895,-1.274866092,-1.009867076,1.252141857,0.311461011,2.796392111,-0.132423073,0.893185548,1.808124494,1.022841472,0.294137141,0.932939525,1.341705916,-0.668350681,0
-0.337109172,-0.347662416,-0.25418236,-1.94508018,-1.032451064,1.580691258,0.524119566,0.848496412,-0.05043566,0.827975594,3.869564006,-1.703665836,-0.189985493,-0.190446186,0.872152856,2.558137013,4.375607606,-0.808203009,0
0.529554796,1.439298692,-3.521764991,-3.551149014,1.63676939,-0.439876919,2.888209049,2.160739224,,0.138921276,-1.205511852,3.456710001,0.424542063,-0.574082577,-0.75377928,,-2.477823149,14.87475346,1
-1.017166034,2.356054535,-1.661888357,-0.082630742,1.163341674,,-0.014795328,0.195224269,0.966674592,-1.86498607,2.608675208,-0.835747616,-0.021715706,-0.281125485,1.543658564,1.728758419,-1.256736518,1.202162254,1
-0.436113716,0.188204903,-2.293528469,-3.734397435,-2.075925852,-0.64235826,-0.168963403,-0.752237963,-2.131338704,0.694001962,2.516551221,-0.723248006,0.244139951,0.57934676,,0.933051588,-3.045678676,7.354753734,0
0.564546246,-1.539824099,0.937454278,-0.04406831,-1.524337425,1.146068919,0.068000321,-0.279642718,-0.810644576,0.331241623,-0.830382363,0.496208102,-0.381392579,1.412026879,0.333063016,0.590595602,2.602915425,0.857219845,0
-1.019218546,,,-1.205375555,2.971835384,-0.218572408,-0.108123186,-0.730363767,-1.598551854,1.342458412,1.003474619,2.917488757,0.418496949,-0.628143739,-1.119727293,2.303388933,2.876928379,0.442070977,1
-0.80034997,3.055143146,-2.798816634,-2.698983895,2.884687671,2.983883071,2.221621822,4.867856285,2.995384537,-0.511012993,2.442594935,1.417156758,0.718378079,0.098933787,-1.196317952,1.222651689,2.353869008,9.40056487,0
0.237430714,2.04732963,-3.411760335,-6.469177607,0.652550343,,2.248413339,5.164111075,-0.54810036,-1.077317413,-0.418691611,0.866757901,0.408820948,0.338357442,0.825846368,0.862216634,-1.453305766,14.25573218,1
0.044912337,1.866506882,,0.463522085,2.840653752,1.349808285,2.112980964,0.091765532,0.802663359,-0.679488166,-0.15537054,0.953919354,1.041170435,-0.992578007,-0.532328196,0.80555437,2.151624843,2.411652424,1
